3190,2751773660
3238,3140448858
3245,2147454174
3255,2659612214
3255,2994739457
3287,2003993084
3297,2710382321
3297,2712664837
3347,2395921067
3347,2403509566
3347,2406702350
3369,2689044014
3375,394018109
3375,2001239184
3375,2023046839
3375,2139310172
3375,2155159898
3375,2193341874
3375,2429462519
3391,2102983723
3391,3214411823
3393,2690544792
3436,2505629097
3438,2641813421
3438,2642160036
3438,2651814381
3479,2097777225
3566,2103002518
3566,2607942502
3585,2666535965
3585,2686239677
3592,2099343375
3592,2293280543
3592,2439328811
3592,3038004451
3592,3050983942
3592,3055328952
3592,3069666890
3592,3077228160
3592,3079672734
3603,332443050
3603,2097270384
3603,2154329489
3621,2046426396
3697,2338145540
3699,2088505836
3699,2236731196
3714,2034861270
3714,2060217808
3714,2250487657
3730,2649498201
3730,2796982214
3770,2730960322
3787,2159432899
3787,2414564264
3862,2441295859
3870,2704987592
3913,2069230073
3913,2080005906
3913,2113399884
3913,2120521745
3947,2692362257
3952,2625161710
3952,2684908144
4008,2600483649
4008,2643539243
4008,2660230209
4086,2636107024
4098,2294659591
4115,2650796296
4147,2119876328
4179,2101684957
4227,2978976553
4245,2667529217
4246,2122435424
4246,2125903071
4246,2474935869
4251,2120037562
4251,2423033133
4251,2428092589
4254,1991098165
4254,1991502763
4254,2076404542
4254,2492539153
4254,2683451966
4271,139976243
4271,227969851
4272,2143464874
4275,2699526573
4306,2490755065
4332,1192435200
4332,2069616629
4332,2604568971
4364,2661595171
4365,2627424623
4397,2142589883
4397,2396356302
4397,2607797790
4397,2777058689
4420,2598927157
4444,2728770101
4461,2135299880
4461,2182009128
4461,2562924320
4468,2087633689
4468,2630971550
4468,2685780530
4468,3173376998
4468,3174718151
4472,2122059566
4472,2154140592
4504,2993152810
4520,2640234394
4520,2709509868
4544,2476917324
4552,423626118
4552,1477959209
4552,2431290380
4552,2714534654
4578,2286518112
4600,2577508917
4612,1990133220
4628,2477430838
4628,2485128572
4628,2488001824
4628,2490049615
4628,2493426973
4628,2494353044
4628,2500244878
4676,2633102294
4746,209677785
4746,287712134
4746,307218099
4746,337447845
4746,2109673811
4746,2117315947
4746,2143964115
4746,2157660425
4794,2123758620
4794,2482615388
4794,2486593427
4794,2489551520
4794,2489704058
4794,2494098595
4794,2495057123
4794,2495747799
4794,2502334567
4827,2639707313
4830,2351231167
4879,2124297227
4895,2119238105
4897,415696408
4897,770624144
4937,1980287250
4943,2555671905
4956,2645821867
4958,134651100
4958,1869451423
4958,2024194325
4958,2137991330
4958,2582648192
4960,2024973056
4960,2038436664
4966,2670181452
4985,2439236460
4985,2462768667
4985,2645280220
5096,2664619208
5096,2678886970
5096,2687324416
5112,1279797812
5112,2293012961
5112,2647864327
5112,2694707015
5124,106236521
5124,1284422510
5124,2105294551
5130,2101414356
5156,138608874
5156,2125810253
5156,2137979124
5156,2710374824
5160,2425695723
5167,2727981011
5168,2428435238
5194,2632817236
5194,2695916922
5222,2396410294
5222,2404706445
5249,2144510979
5263,2504302812
5263,2669374644
5286,2740030106
5286,2740645935
5351,2577364835
5372,2489961197
5388,2659745463
5390,2306440543
5401,2636315114
5401,2652377595
5401,2672567828
5411,2101693188
5411,2125293936
5411,2146570697
5411,2159120860
5424,2973651746
5454,2764389870
5465,2089814623
5465,2119742694
5465,2146151977
5473,2275352646
5476,2655765018
5490,1956061460
5500,2112108891
5500,2302007317
5541,137733504
5541,1982207290
5541,2024252767
5541,2065895847
5541,2164495687
5541,2562335640
5541,2640940786
5553,2722189484
5586,208445466
5586,241672747
5586,1813735016
5586,1829150521
5586,2120635713
5586,2158962941
5586,2422494417
5586,2429068067
5599,1746738914
5604,3110971630
5653,2277460467
5653,2280849068
5690,349351047
5697,2127543476
5717,2167184210
5717,2168851521
5723,2668924359
5737,2140700434
5737,2427944529
5757,2330299027
5781,220887178
5781,2973538862
5805,2646820318
5825,197182449
5825,235638822
5825,2146957849
5825,2532201066
5825,3022976743
5825,3023500308
5825,3142115898
5852,2330630568
5852,2522806005
5852,2571093133
5852,2587851113
5852,2603520793
5865,2726296138
5906,2292671727
5913,122827885
5913,2660738925
5913,2676697376
5913,2677355909
5970,2681294839
5976,426535290
5976,1917844217
5976,1986883624
5976,2044984647
5976,2569397488
5976,2641091395
5976,2655164444
5976,2938875273
5996,363785928
5996,684459427
6063,2017585042
6063,2090485703
6063,2115391454
6063,2116979945
6063,2117534760
6063,2153824242
6063,2155297916
6063,2311403750
6063,2464202225
6071,2916450196
6071,2918061366
6109,2079042561
6109,2282503397
6110,1211750798
6110,2152934717
6110,2167376618
6117,2066083089
6117,2081691217
6117,2143857217
6117,2653669257
6117,3007220752
6130,2291157724
6145,2219029219
6154,1998727738
6271,2107695723
6282,2959659320
6282,3065252575
6282,3071004712
6282,3071265351
6286,54975409
6286,1522801356
6286,1600222175
6286,1785465121
6286,1801391331
6286,2026730577
6286,2103478167
6286,2145901468
6286,2627437432
6286,2627515240
6305,2591369213
6307,2646130231
6311,2279914712
6313,133319848
6313,261689250
6313,1418274095
6313,2105515225
6313,2687119017
6320,2519592301
6355,2509011632
6355,2511793018
6355,2516506534
6355,2524408697
6355,2524558295
6355,2525073089
6355,2586135686
6355,2712712667
6389,2655999616
6390,2155978562
6415,300560611
6415,1551193044
6415,1942826577
6415,1978353240
6415,2313066407
6415,2413903367
6432,998885543
6464,2007940104
6464,2562900347
6496,2685238466
6522,2022192081
6522,2023460672
6522,2174205032
6572,2695308535
6579,2162055759
6594,2690292237
6594,2884097301
6611,2724807905
6615,2208460423
6615,2913113691
6620,3215206050
6620,3215902640
6657,2297784164
6700,2480866425
6714,2488359852
6714,2691435474
6729,2669472895
6762,2113592602
6762,2142249029
6781,2724724643
6839,2629635565
6847,2044193910
6852,2051065155
6852,2140634021
6852,2297700001
6852,2597188748
6916,2082585002
6916,2305350333
6916,2542455294
6968,2078024496
6990,2637460276
7000,2625857454
7000,2642312576
7003,2725735327
7003,2726231599
7011,331995734
7063,2021582738
7070,404777373
7070,2551658693
7070,2635953048
7095,2554629620
7100,142944460
7100,2045038037
7100,2285146092
7100,2530869716
7105,2405093433
7105,2408586868
7105,2632925699
7105,2641075214
7105,3061265525
7140,2637207683
7175,1708056797
7175,1982896070
7175,2463783318
7175,3146682007
7212,2654716634
7230,2700237503
7234,2886312940
7241,245962388
7247,1957973738
7247,3059886142
7247,3065462153
7248,3101881606
7254,1927765630
7254,2009680217
7254,2160251796
7254,2337695057
7254,2484702346
7254,3161753554
7274,2149482281
7289,2707306690
7303,2296785017
7352,2942114499
7383,141409869
7383,2147216009
7400,3087503793
7423,1992971124
7423,2102843826
7423,2124285300
7423,2194549246
7423,2973708813
7483,2420791903
7484,2678790620
7515,2063731386
7556,2140248710
7570,2421637781
7581,3177460141
7602,2566565012
7602,2941362852
7621,291062732
7621,2635226781
7621,2695132528
7660,2398466633
7663,2637404657
7731,2485005782
7790,958752448
7790,1032452528
7790,1037779077
7803,2137878172
7820,2724132839
7858,1971419018
7858,2010552067
7858,2123069812
7858,2152837331
7858,2616981495
7943,2984752199
7943,2989449307
7946,2117407293
7948,2909031139
7966,553475523
7966,2145255110
7966,2647990561
7967,2301973486
7991,2129168331
8004,2026644395
8047,2684181592
8067,2653235018
8075,208182240
8091,43204052
8104,256806258
8104,1982191397
8104,2648971735
8107,538589259
8108,3130148898
8127,364164586
8127,1806416031
8127,2125240961
8155,2405341517
8189,2640287875
8218,2010527201
8228,295040356
8232,2462242023
8232,2469964934
8232,2479258877
8243,2711056245
8249,2607515984
8315,2783293851
8315,2912785185
8315,2914482662
8315,2914584558
8315,2914831430
8348,2155114496
8373,2281263110
8375,2223831216
8379,2578501240
8387,2440036221
8426,2144377027
8426,2646072124
8436,1932779000
8436,2145458127
8436,2187512307
8436,2294019735
8436,2298143971
8436,2630204985
8436,2653118184
8436,2657789672
8462,2169496587
8480,2810786803
8512,357209105
8512,2153341057
8512,2720041126
8558,1413070912
8567,2555894786
8567,2556089797
8567,2614772688
8567,2615287021
8567,2702187396
8567,2713054180
8576,3032906962
8580,2132188389
8670,2129471985
8670,2134971623
8670,2143674712
8670,2157178697
8670,2488644370
8674,2648779596
8674,2669776660
8674,2717618923
8684,2000323863
8684,2115847348
8684,2134766710
8684,2219427727
8695,2123952543
8695,2507920161
8695,2605411397
8695,2612522955
8695,2657937620
8695,2674302423
8695,3042823181
8711,2111524282
8717,255941074
8717,2639389661
8717,2677174904
8719,2234944309
8719,2601509865
8726,2567777298
8726,2706648816
8757,102786251
8757,1635015506
8757,2611427690
8763,2156900172
8763,2281900701
8767,1273367497
8767,2166512121
8767,2286108083
8772,2070273945
8772,2640557311
8846,2099168223
8846,2153827447
8848,2680200985
8876,2640885587
8876,2676170855
8881,3092031908
8889,2542424502
8897,1980184927
8898,2673597322
8899,2649843012
8899,2698094542
8899,2809942620
8899,3050033407
8902,2124648225
8902,2163760771
8902,2631267306
8933,2232621588
8948,2586149873
8959,2648333936
8959,2664327709
8960,2124016555
8995,562617834
9011,2286580713
9019,229789891
9040,2154402856
9040,2776014238
9085,2133246256
9107,2479910197
9107,2702199955
9116,2575250595
9130,2169085594
9147,2024140163
9147,2055884873
9147,2464384301
9147,2992826644
9154,3188216592
9216,2598464212
9216,2624817280
9216,2649006208
9217,2617578209
9248,2619439320
9248,2706341941
9284,2360415109
9285,2432859805
9285,2438602987
9319,367580185
9319,2131812053
9321,2487782754
9322,2104161621
9348,2669585054
9370,2104386477
9370,3060105912
9370,3065748181
9370,3074289816
9376,3182591187
9403,2532395216
9403,2701559274
9412,2705509500
9415,2561896711
9415,2563642081
9415,2565557249
9415,3133095627
9428,2101576990
9428,2893434539
9428,3043804978
9435,2227518502
9435,2255942406
9435,2941905904
9435,3052325157
9458,250125303
9458,523391756
9458,523391756
9458,2222404504
9458,2222404504
9518,247964448
9529,2533067827
9533,2442904905
9533,2918180446
9549,2063946736
9549,2141277380
9604,3183948378
9615,2129725827
9619,2259929740
9648,1552924315
9670,2013240715
9670,2259712212
9675,2172025185
9715,1980373230
9715,2107252006
9715,2306237718
9715,2346949400
9715,2584039216
9715,2796472094
9771,2156407418
9771,2222056978
9771,2640780438
9771,2973273683
9771,2974904568
9796,2724393033
9822,2010680100
9822,2434592360
9822,2752880154
9836,2109844008
9842,2424740742
9843,2399811296
9843,2400613654
9905,2701235849
9945,2166725079
9956,2120697053
9956,2129996721
9956,2664635780
9956,3212827561
9967,2940531461
10010,3184058244
10010,3187032442
10025,2118972767
10030,5478707
10030,2166767989
10030,2941199156
10037,2647377791
10042,1015684871
10053,2249762706
10053,2591739880
10053,2593115257
10054,2703798965
10062,2096508713
10062,2103844349
10062,2107097277
10062,2139310794
10062,2300128442
10069,2150137043
10101,732561809
10122,2698626097
10141,109852100
10141,137981791
10141,2080262301
10141,2148176412
10141,2155669347
10196,2521704189
10206,2658425687
10219,1927862719
10219,2937544640
10219,2939115967
10231,40686202
10231,68221788
10231,270509527
10231,1911073857
10231,2056439154
10231,2659921192
10238,1985967195
10238,2096797734
10244,2620756658
10289,2151112169
10292,2724183769
10322,32916925
10357,2041633564
10361,2122539909
10367,2521208438
10367,2704692145
10367,3077149317
10378,2154252492
10402,2097757075
10402,3206712740
10405,369606572
10405,2629336861
10405,2633445949
10420,2153203882
10420,2158726773
10476,2129809312
10476,2213604039
10476,2303329554
10476,2628161026
10476,2633293019
10476,2642982053
10476,2663861351
10476,2665121652
10476,2918571325
10496,2655006147
10496,2887043652
10516,2288551099
10531,264625390
10531,2035230270
10531,2499072676
10547,2238140004
10547,2575477601
10547,2581321860
10547,2661665674
10635,8778049
10635,1230123493
10635,2048472750
10635,2130317156
10635,2159922566
10635,2160951851
10635,2166686211
10635,2524238220
10685,3185175687
10764,2117136436
10807,2640218500
10816,71917633
10816,1723390182
10816,2170287147
10830,2571386114
10830,2664654005
10830,2708229864
10851,2150256492
10853,2420602723
10853,2634474588
10878,2022734213
10878,2119252553
10878,2259035263
10883,2439603990
10883,2567954431
10883,2957653392
10885,2684249412
10889,93127458
10889,2485618533
10889,2760922973
10922,1965311938
10923,2425016515
10923,2439929725
10923,2635077314
10923,2983144959
10952,2974334560
10988,2729510886
10991,2136856702
10991,2645872518
11024,3177882619
11034,2304543230
11034,2428838730
11034,2632547673
11034,2640026476
11034,2648722918
11034,3028897686
11039,2684797634
11039,2698704210
11068,2307482452
11068,3083581886
11088,2024284834
11105,2402802101
11135,2730353066
11144,2123196025
11157,2652008983
11199,2711655135
11218,2343631691
11229,2159465957
11230,2032740729
11320,2003768892
11359,2436857335
11359,2620265103
11359,2988090955
11370,2144572332
11418,2803212978
11427,131708003
11427,2240758451
11450,2240856469
11517,2742605529
11517,2743641770
11519,1850790318
11519,2096319148
11519,2151551013
11519,2530580923
11545,2158850055
11595,2669138934
11595,2669164426
11595,2674626475
11622,1279626677
11642,2165865024
11642,2167779625
11642,2461017821
11642,2626104523
11663,2067548614
11667,2647584971
11667,2650627846
11713,2495081381
11713,2499150581
11713,2624613574
11758,2322057538
11769,2120485070
11769,2662760370
11769,2670102065
11779,2772475166
11779,3000199700
11796,1251725090
11852,2482216221
11852,2805058958
11858,31418488
11892,2535203989
11895,1971405447
11895,2163873308
11903,2278262851
11903,2578117657
11903,2688670064
11905,2426670548
11928,2343855960
11943,1518564601
11943,2128935492
11943,2311181789
11959,2096423742
11959,2444365489
11959,2487050022
12004,370125594
12004,2100469922
12004,2627526534
12004,2654020092
12011,2042006441
12011,2703831017
12025,2004313786
12040,2293094336
12071,346264826
12071,2002814357
12071,2104428687
12071,2127017358
12071,2161715603
12071,2333894229
12085,2675012244
12100,2117896966
12100,2504981588
12102,2103195320
12123,2240993880
12123,2442971559
12123,2559045513
12123,2658461792
12123,3025120950
12123,3025942938
12184,1925737200
12198,2632544773
12216,1247064362
12216,2105774430
12216,2520836318
12218,398009505
12218,2185641838
12226,3137666652
12231,2702708548
12249,2110666393
12265,2642829173
12284,2483742948
12294,115959345
12294,1330054832
12294,2012746518
12294,2098711658
12294,2138556432
12294,2154043434
12294,2166144466
12310,2306766102
12318,2691090233
12319,2290347343
12323,2689975645
12331,2103204615
12331,2110495640
12331,2147196962
12377,262054827
12377,370233982
12377,2103429109
12377,2137558937
12377,2143015829
12377,2167907263
12377,2172637087
12377,2204478140
12377,2700451670
12377,2915199812
12391,2661272125
12399,2109544394
12525,3101260644
12526,2429505210
12529,2651545006
12567,2167324161
12632,1001448846
12632,2905249153
12632,3117962794
12635,3125511373
12654,2299129277
12660,256053884
12660,847684421
12660,2001099989
12660,2139005047
12660,2236264800
12660,2642973420
12678,2137221415
12687,2485533127
12687,2535725629
12690,2705881796
12741,3101568417
12776,2288208221
12776,2571538919
12793,2200929990
12793,2668532750
12793,2673520801
12819,2573726419
12819,2674461921
12819,3058387891
12874,2035754305
12908,250170396
12908,2100313140
12908,2111974413
12908,2113789774
12908,2189628963
12908,2288780226
12908,2658063514
12908,2668975590
12911,2647277764
12914,2063638387
12929,2318656242
12939,2324812817
12959,2153390986
12973,2097354964
12973,2118755112
12973,2152256176
12973,2302756461
12973,2306163530
12993,1978340988
12993,1986880241
12993,2307186118
13013,210738978
13013,1420918196
13013,1502543321
13013,1699211611
13013,1833439259
13013,1940771058
13013,1969752603
13013,2057846801
13013,2245508426
13039,2480205757
13060,2399385158
13070,81737176
13070,218416969
13070,330641710
13090,2334008994
13101,2153052960
13104,2724261400
13150,1890383139
13150,2145003902
13172,2656020504
13173,2886916790
13197,1457678368
13197,2136690933
13205,7574581
13205,2404438944
13205,2490164490
13205,2656294450
13242,3141168981
13244,2668210127
13293,1000376068
13340,2142881702
13363,1909171678
13372,2146523716
13372,2231313514
13381,2923036632
13403,2129753501
13403,2137582061
13407,2051773316
13407,2126616442
13407,2127626280
13407,2238274355
13407,2276958553
13407,2506894982
13407,2509954204
13429,2117038900
13429,3145079555
13429,3147931436
13429,3158331671
13535,2125273697
13581,19148534
13581,321004218
13581,322156633
13581,339989864
13581,1961406492
13581,2038340156
13581,2042823221
13581,2048506970
13581,2070300498
13581,2106443549
13581,2109256865
13581,2120980396
13581,2397994643
13581,2608878398
13581,2619335532
13581,2745726893
13581,2748302454
13581,2951861257
13581,2964642745
13581,2964868288
13581,2965841469
13581,3163197125
13587,2661323195
13587,2722599019
13598,1986900627
13665,2164526260
13665,2490742993
13689,2616649038
13689,3188014976
13689,3191541919
13691,2857584528
13702,2120820156
13702,2142681735
13702,2166051829
13702,2233474350
13714,2643259124
13714,2651872721
13714,2652846299
13714,2705960062
13751,1951924690
13772,2670476936
13773,2436337531
13826,2568134828
13826,2568171180
13826,2569336625
13826,2570504387
13833,1912171408
13870,402023871
13877,2601956642
13877,2997292575
13877,3179770582
13909,2491060500
13909,2578640315
13918,2075283234
13965,2034280653
13966,2060908300
13966,2995783769
13966,3130946237
13967,2212506020
13967,2678477443
13967,2696750712
13968,1991423842
13968,2000654855
13968,2105532244
13968,2233466477
13968,2434384669
13968,3025477741
13968,3052834209
13968,3059275247
13968,3076126041
13968,3177174323
13992,218516701
13992,284386515
13992,348219760
13992,349692424
13992,383216319
13992,1817390862
13992,2099807754
13992,2103706574
13992,2115462523
13992,2250579148
13992,2628912392
13992,2683510154
13995,2616995014
13995,2617037458
14010,3158111239
14039,2495596775
14039,2643242445
14039,2666767323
14039,2671686622
14039,3070900915
14050,2132844804
14050,2156385450
14053,2426172743
14053,2569905685
14053,2589635376
14053,2670516772
14053,2711633583
14056,1822504927
14058,2429891335
14058,2485409040
14058,2659630811
14058,2690582158
14074,2606316768
14074,2642643056
14074,2714764854
14089,2129751450
14107,3104408145
14107,3105025227
14113,2031692738
14113,2223219022
14123,2425294565
14128,1570506181
14143,1997045891
14143,2059981893
14143,2491019852
14143,2492416704
14143,2500093782
14143,2504662517
14143,2574296474
14143,2625387962
14143,2638428270
14146,3175840832
14187,2729374570
14195,2529061762
14204,2702175908
14210,2439585312
14210,2476630301
14210,3139748108
14210,3148898551
14233,1982876784
14233,2618952524
14234,2580981785
14234,2662969700
14242,2236187876
14242,2419700237
14242,2426549249
14279,2148040369
14309,216373294
14309,2030686812
14309,2401159163
14309,2488303833
14309,2919503629
14352,2060675696
14375,2699963022
14382,2107804521
14425,1995496909
14431,2621144748
14431,2624862812
14431,2624913588
14431,2625225352
14431,2625647726
14431,2625947308
14431,2626959490
14447,1995645215
14447,2344165752
14447,2441851866
14447,2484336676
14454,2238539365
14454,2652901587
14457,2642903385
14483,2394571058
14496,311448312
14496,1939881514
14506,252091723
14506,345201709
14506,2015452017
14506,2105693362
14506,2119852699
14506,2123795714
14506,2135910893
14506,2143640385
14529,329142238
14533,2017145019
14535,2277367705
14543,2745371280
14575,1985969648
14587,2110315126
14588,2109066529
14588,2559936213
14651,2160593811
14656,1503142380
14656,1871319231
14656,2159223400
14656,2608844716
14662,1972441396
14662,1976721174
14684,2170386802
14688,2311972436
14698,2885697126
14715,990174570
14719,208477187
14743,2108574080
14743,2313719565
14787,2571626397
14792,2128736667
14792,2129114314
14792,2145718736
14792,2250942451
14792,2293093979
14792,2495952241
14792,2618502414
14792,2668341939
14792,2670990097
14808,430938473
14808,1247275075
14808,1993456945
14808,2027792288
14808,2052241024
14808,2092751475
14808,2119758819
14808,2121553845
14808,2149427798
14808,2251635357
14808,2420855862
14808,2431063578
14808,2563181776
14808,2578227345
14808,2595292858
14808,2596158897
14808,2668506473
14808,2678726747
14808,3174392261
14836,2067636979
14870,192576500
14870,1993972365
14870,2075066685
14872,1274750667
14872,1518756816
14872,1978798529
14872,2011943778
14872,2015324626
14872,2126968576
14872,2213089197
14872,2880154927
14872,2991431704
14897,2543910643
14897,2635434141
14897,2661064178
14965,2892359125
14967,2676936520
15030,2319269296
15030,2801977400
15133,2727749588
15142,2634696599
15142,2643860754
15142,3076519171
15160,2110935677
15176,1928747423
15176,2276792477
15181,2114355358
15181,2779704307
15207,2477033748
15207,2504480353
15210,2143801910
15210,2172180355
15210,2541796663
15210,2761550169
15210,2843287315
15210,2867002961
15211,401143948
15211,2107533564
15211,2127318152
15211,2138585905
15211,2139686712
15265,2676817885
15335,2083874257
15335,2114592130
15335,2126014361
15335,2487145464
15335,2920100215
15374,2634011169
15410,2460582132
15410,2628720048
15410,2641276271
15476,2110419765
15477,2041771112
15477,2634635018
15495,153138174
15495,295358952
15495,1905273113
15495,1983804931
15495,2052201533
15495,2648218228
15496,2102774186
15496,2105169335
15496,2114905105
15496,2129279456
15496,2165962789
15496,2233823637
15496,2281227504
15496,2645399552
15500,2025967216
15500,2973361652
15500,2974892317
15506,2668945555
15506,3069545401
15506,3073641840
15506,3074891116
15538,2677347090
15548,22492467
15548,123621675
15548,2318310288
15548,2778106763
15559,2604726449
15677,1228936328
15677,2076246523
15677,2118948900
15677,2168997087
15677,2318226231
15683,2724645441
15702,2108475063
15702,2649374451
15744,2566587138
15747,2118443421
15764,3212127747
15764,3213021790
15771,1271271920
15790,61291703
15808,30439677
15808,1847454780
15808,2147771492
15812,2567918627
15845,4542380
15845,2098258125
15883,135218249
15883,2120803867
15883,2128381254
15883,2150137935
15900,739925884
15900,2112681859
15900,2144583613
15901,2935910818
15901,2992545724
15915,2103871639
15915,2119159760
15915,2131201460
15920,2052856578
15920,2250954784
15920,2644258227
15920,2942982109
15944,2134855002
15945,1409715121
15945,2144755588
15945,2424889465
15945,2900203080
15961,1872654173
15961,2539361748
15961,2687787690
15985,2054910438
15985,2134731269
15985,2156495926
15985,2304465407
16000,2514283583
16017,2983630639
16022,796831810
16022,2137964017
16044,9385295
16044,9761453
16044,2130079681
16044,2137359647
16044,2169250133
16060,2460176422
16064,2016431921
16064,2041027513
16112,2683870452
16112,2695376602
16112,2718145497
16112,2719741096
16120,221888125
16120,389239013
16120,2617680992
16149,2289744508
16149,2309375425
16149,3135234821
16160,2579341158
16195,2149825256
16195,2443473155
16274,2643343221
16297,2146133246
16338,1012727516
16348,2718314521
16356,2664489220
16356,2706164215
16356,2936830065
16356,3065992530
16421,716906875
16421,2558554195
16427,2564544471
