DOI
10.1016/s0168-1591(20)30005-8 
10.1016/s0926-860x(16)30572-5 
10.1016/S0926-860X(17)30511-2 
10.1016/S0926-860X(18)30558-1 
10.1016/s0926-860x(19)30502-2 
10.1016/S0926-860X(20)30532-9 
10.1016/S0926-3373(17)30852-4 
10.1016/S0926-3373(18)30922-6 
10.1016/s0169-1317(16)30501-4 
10.1016/s0169-1317(17)30488-x 
10.1016/S0169-1317(18)30456-3 
10.1016/s0169-1317(19)30483-1 
10.1016/s0003-6870(17)30211-9 
10.1016/s0883-2927(18)30380-9 
10.1016/s0883-2927(19)30317-8 
10.1016/s0143-6228(16)30783-4 
10.1016/S0143-6228(18)30009-2 
10.1016/s0143-6228(20)30007-2 
10.1016/s0307-904x(16)30584-4 
10.1016/s0307-904x(17)30656-x 
10.1016/s0307-904x(18)30478-5 
10.1016/S0096-3003(20)30611-1 
10.1016/s0893-9659(16)30260-9 
10.1016/s0893-9659(17)30262-8 
10.1016/S0893-9659(18)30302-1 
10.1016/s0893-9659(19)30348-9 
10.1016/S0893-9659(20)30380-3 
10.1016/s0168-9274(16)30206-9 
10.1016/s0168-9274(17)30212-x 
10.1016/S0168-9274(18)30216-2 
10.1016/s0168-9274(19)30259-4 
10.1016/S0168-9274(20)30302-0 
10.1016/S0897-1897(16)30417-7 
10.1016/s0897-1897(19)30017-5 
10.1016/s0897-1897(20)30036-7 
10.1016/s0141-1187(17)30007-x 
10.1016/s0141-1187(17)30732-0 
10.1016/s0969-8043(16)31005-3 
10.1016/s0969-8043(17)31317-9 
10.1016/S0969-8043(18)31047-9 
10.1016/S0969-8043(20)30679-5 
10.1016/s1568-4946(16)30644-5 
10.1016/s1568-4946(17)30731-7 
10.1016/s1568-4946(18)30692-6 
10.1016/s0929-1393(16)30470-x 
10.1016/s0929-1393(17)31277-5 
10.1016/s0929-1393(17)31332-x 
10.1016/S0929-1393(18)31296-4 
10.1016/s0929-1393(19)31372-1 
10.1016/S0169-4332(16)32140-7 
10.1016/s0169-4332(16)32089-x 
10.1016/s0144-8609(17)30015-8 
10.1016/S0144-8609(18)30013-X 
10.1016/S0144-8609(19)30016-0 
10.1016/s0144-8609(20)30011-x 
10.1016/s0044-8486(16)30663-9 
10.1016/s0044-8486(17)32030-6 
10.1016/S0044-8486(18)32053-2 
10.1016/S0304-3770(16)30200-5 
10.1016/s0304-3770(17)30370-4 
10.1016/s0304-3770(18)30287-0 
10.1016/j.aquabot.2019.103179 
10.1016/S0304-3770(20)30142-X 
10.1016/s0166-445x(16)30364-2 
10.1016/s0166-445x(17)30358-2 
10.1016/S0166-445X(18)31093-2 
10.1016/s0166-445x(19)31069-0 
10.1016/s0929-693x(16)30555-3 
10.1016/S0929-693X(17)30490-6 
10.1016/S0929-693X(18)30246-X 
10.1016/s0929-693x(19)30212-x 
10.1016/s0003-9861(17)30831-7 
10.1016/S0003-9861(18)31035-X 
10.1016/s0003-9861(19)31206-8 
10.1016/s0167-4943(16)30243-6 
10.1016/S0167-4943(18)30224-3 
10.1016/s0167-4943(19)30225-0 
10.1016/S0188-4409(17)30079-6 
10.1016/S0188-4409(18)30133-4 
10.1016/s0188-4409(19)30441-2 
10.1016/s0188-4409(20)30253-8 
10.1016/s0003-9969(17)30360-6 
10.1016/s0003-9969(19)31166-5 
10.1016/s0003-9993(16)31253-9 
10.1016/s0003-9993(16)31255-2 
10.1016/s0003-9993(17)31364-3 
10.1016/s0003-9993(17)31366-7 
10.1016/S0003-9993(18)31481-3 
10.1016/S0003-9993(18)31479-5 
10.1016/s0003-9993(19)31394-2 
10.1016/s0003-9993(19)31407-8 
10.1016/s0003-9993(19)31409-1 
10.1016/s0883-9417(16)30406-x 
10.1016/S0883-9417(17)30580-0 
10.1016/S0883-9417(18)30557-0 
10.1016/s0883-9417(20)30029-7 
10.1016/S1467-8039(18)30007-0 
10.1016/s1467-8039(19)30008-8 
10.1016/s1467-8039(20)30028-1 
10.1016/s0749-8063(16)30956-2 
10.1016/S0004-3702(16)30131-X 
10.1016/S0004-3702(17)30129-7 
10.1016/S0004-3702(18)30682-9 
10.1016/s0004-3702(19)30201-2 
10.1016/S0004-3702(20)30170-3 
10.1016/s0933-3657(17)30018-0 
10.1016/S0933-3657(18)30035-6 
10.1016/S0933-3657(19)30019-3 
10.1016/s0933-3657(20)30038-5 
10.1016/S1075-2935(18)30007-2 
10.1016/S1075-2935(19)30011-X 
10.1016/S1075-2935(20)30005-2 
10.1016/S0927-6505(17)30355-9 
10.1016/S0927-6505(18)30267-6 
10.1016/s0927-6505(19)30187-2 
10.1016/s0021-9150(16)31548-9 
10.1016/s0021-9150(17)31449-1 
10.1016/S0021-9150(18)31531-4 
10.1016/s0021-9150(19)31616-8 
10.1016/s1352-2310(16)30915-3 
10.1016/s1352-2310(17)30784-7 
10.1016/s1352-2310(18)30792-1 
10.1016/s1352-2310(19)30793-9 
10.1016/s0169-8095(16)30430-6 
10.1016/S0169-8095(18)31227-4 
10.1016/s0169-8095(19)31388-2 
10.1002/asl.695 
10.1002/asl.768 
10.1002/asl.832 
10.1002/asl.908 
10.1016/s0092-640x(16)30044-4 
10.1016/s0092-640x(17)30075-x 
10.1016/S0092-640X(18)30073-1 
10.1016/s0092-640x(19)30077-4 
10.1016/S0092-640X(20)30054-1 
10.1016/s0385-8146(17)30013-5 
10.1016/S0385-8146(18)30006-3 
10.1016/s0385-8146(19)30024-0 
10.1016/s0385-8146(20)30004-3 
10.1016/s1574-6267(17)30011-3 
10.1016/S1568-9972(17)30303-8 
10.1016/S1568-9972(18)30271-4 
10.1016/s1568-9972(20)30017-3 
10.1016/S1568-9972(20)30301-3 
10.1016/s0926-5805(16)30407-1 
10.1016/S0926-5805(18)31203-2 
10.1016/S1566-0702(17)30348-X 
10.1016/s1566-0702(18)30324-2 
10.1016/s1566-0702(20)30009-6 
10.1016/s1439-1791(17)30027-0 
10.1016/S1439-1791(18)30014-8 
10.1016/s1439-1791(19)30010-6 
10.1016/s1439-1791(20)30012-8 
10.1016/s0005-7894(16)30122-8 
10.1016/S0005-7894(17)30144-2 
10.1016/S0005-7894(19)30015-2 
10.1016/s0005-7894(20)30002-2 
10.1016/s0005-7967(16)30223-6 
10.1016/s0005-7967(16)30225-x 
10.1016/S0005-7967(17)30240-1 
10.1016/s0005-7967(18)30211-0 
10.1016/s0005-7967(19)30227-x 
10.1016/s0166-4328(16)30658-1 
10.1016/s0166-4328(17)31575-9 
10.1016/S0166-4328(18)31383-4 
10.1016/s0166-4328(19)31571-2 
10.1016/S0166-4328(20)30662-8 
10.1016/s0376-6357(16)30404-1 
10.1016/s0376-6357(17)30598-3 
10.1016/S0376-6357(18)30515-1 
10.1016/s0376-6357(19)30568-6 
10.1016/s1521-6896(17)30029-0 
10.1016/S1521-6896(18)30036-3 
10.1016/s1521-6896(19)30036-9 
10.1016/s1521-6896(20)30014-8 
10.1016/S1521-690X(18)30039-3 
10.1016/s1521-690x(19)30023-5 
10.1016/S1521-690X(20)30031-2 
10.1016/s1521-6918(17)30011-2 
10.1016/S1521-6918(18)30075-1 
10.1016/s1521-6918(19)30032-0 
10.1016/s1521-6918(20)30011-1 
10.1016/s1521-6926(17)30010-5 
10.1016/S1521-6926(18)30007-0 
10.1016/s1521-6926(19)30023-4 
10.1016/s1521-6926(20)30021-9 
10.1016/s1521-6934(16)30150-x 
10.1016/s1521-6934(17)30201-8 
10.1016/S1521-6934(18)30272-4 
10.1016/s1521-6934(20)30006-7 
10.1016/s1521-6942(17)30064-5 
10.1016/S1521-6942(18)30086-X 
10.1016/s1521-6942(19)30114-7 
10.1016/S1521-6942(20)30056-5 
10.1016/s0006-291x(16)32149-0 
10.1016/s0006-291x(17)32419-1 
10.1016/S0006-291X(18)32731-1 
10.1016/s0006-291x(19)32382-4 
10.1016/s1369-703x(17)30317-0 
10.1016/S1369-703X(18)30409-1 
10.1016/s1369-703x(19)30386-9 
10.1016/s0006-2952(16)30452-x 
10.1016/s0006-2952(17)30714-1 
10.1016/S0006-2952(18)30520-3 
10.1016/s0006-2952(19)30457-5 
10.1016/S0305-1978(17)30154-0 
10.1016/S0305-1978(19)30004-3 
10.1016/s0305-1978(19)30595-2 
10.1016/s0005-2728(16)30664-8 
10.1016/s0005-2728(17)30164-0 
10.1016/S0005-2728(18)30690-X 
10.1016/s0005-2728(19)30173-2 
10.1016/S0005-2728(20)30192-4 
10.1016/s0005-2736(16)30373-x 
10.1016/S0005-2736(18)30336-5 
10.1016/s0005-2736(19)30269-x 
10.1016/S0005-2736(20)30362-X 
10.1016/s0304-4165(16)30434-2 
10.1016/s0304-4165(16)30459-7 
10.1016/s0304-4165(17)30361-6 
10.1016/S0304-4165(18)30345-3 
10.1016/s1388-1981(16)30312-2 
10.1016/s1388-1981(17)30221-4 
10.1016/s1388-1981(19)30218-5 
10.1016/s0925-4439(16)30305-2 
10.1016/s0925-4439(17)30422-2 
10.1016/s0925-4439(18)30462-9 
10.1016/s0925-4439(19)30319-9 
10.1016/S0925-4439(20)30371-9 
10.1016/s0167-4889(16)30310-x 
10.1016/s0167-4889(17)30298-7 
10.1016/s0167-4889(18)30485-3 
10.1016/s0167-4889(19)30196-x 
10.1016/S0167-4889(20)30260-3 
10.1016/s1570-9639(16)30237-0 
10.1016/s1570-9639(17)30258-3 
10.1016/s1570-9639(18)30193-6 
10.1016/S1570-9639(20)30218-1 
10.1016/S0304-419X(17)30011-2 
10.1016/S0304-419X(18)30014-3 
10.1016/s0304-419x(19)30012-5 
10.1016/s0304-419x(20)30009-3 
10.1016/s0300-9084(16)30381-9 
10.1016/s0300-9084(17)30317-6 
10.1016/s0300-9084(17)30325-5 
10.1016/s1567-5394(16)30171-2 
10.1016/S1567-5394(17)30533-9 
10.1016/S1567-5394(18)30495-X 
10.1016/s0006-3207(16)31024-2 
10.1016/s0006-3207(18)31899-8 
10.1016/s1049-9644(16)30226-2 
10.1016/s1049-9644(17)30236-0 
10.1016/S1049-9644(18)30717-5 
10.1016/s1049-9644(19)30844-8 
10.1016/S1049-9644(20)30715-5 
10.1016/s0006-3223(16)32983-3 
10.1016/s0006-3223(17)32162-5 
10.1016/S0006-3223(18)31986-3 
10.1016/s0301-0511(16)30381-7 
10.1016/s0301-0511(16)30383-0 
10.1016/S0301-0511(17)30338-1 
10.1016/S0301-0511(18)30887-1 
10.1016/s0301-0511(19)30620-9 
10.1016/s1045-1056(16)30159-2 
10.1016/S1045-1056(18)30002-2 
10.1016/s1045-1056(20)30003-8 
10.1016/s1083-8791(16)30498-0 
10.1016/s1083-8791(17)31687-7 
10.1016/S1083-8791(18)30780-8 
10.1016/s1083-8791(19)30792-x 
10.1016/s0961-9534(16)30381-6 
10.1016/s0961-9534(19)30409-x 
10.1016/s0142-9612(16)30627-5 
10.1016/S0142-9612(17)30670-1 
10.1016/s0142-9612(18)30749-x 
10.1016/s0142-9612(19)30687-8 
10.1016/s0968-0896(16)31366-9 
10.1016/s0968-0896(17)32389-1 
10.1016/S0968-0896(18)32069-8 
10.1016/s0968-0896(19)32076-0 
10.1016/S0960-894X(16)31246-X 
10.1016/s0960-894x(17)31143-5 
10.1016/S0960-894X(18)30912-0 
10.1016/s0960-894x(19)30838-8 
10.1016/s0045-2068(17)30153-0 
10.1016/s0045-2068(19)32184-4 
10.1016/s0301-4622(16)30432-x 
10.1016/s0301-4622(17)30442-8 
10.1016/s0301-4622(17)30446-5 
10.1016/S0301-4622(18)30377-6 
10.1016/s0301-4622(19)30461-2 
10.1016/S0301-4622(20)30224-6 
10.1016/s0960-8524(16)31548-6 
10.1016/s0960-8524(17)31927-2 
10.1016/S0956-5663(18)30858-3 
10.1016/s0956-5663(19)30935-2 
10.1016/S0303-2647(18)30006-6 
10.1016/S0303-2647(19)30034-6 
10.1016/s0303-2647(19)30450-2 
10.1016/s1537-5110(16)30851-0 
10.1016/s1537-5110(17)31196-0 
10.1016/S1537-5110(18)31256-X 
10.1016/S0734-9750(18)30210-6 
10.1016/s0734-9750(20)30006-9 
10.1016/s1079-9796(17)30082-7 
10.1016/s1079-9796(17)30406-0 
10.1016/s1079-9796(18)30422-4 
10.1016/s1079-9796(19)30423-1 
10.1016/S0268-960X(18)30104-8 
10.1016/S0268-960X(18)30132-2 
10.1016/S1740-1445(18)30053-6 
10.1016/j.bodyim.2020.02.005 
10.1016/s1740-1445(20)30089-9 
10.1016/s8756-3282(16)30336-2 
10.1016/s8756-3282(17)30408-8 
10.1016/s8756-3282(18)30410-1 
10.1016/s1538-4721(16)30639-0 
10.1016/S1538-4721(17)30567-6 
10.1016/S1538-4721(18)30731-1 
10.1016/s1538-4721(19)30643-9 
10.1016/s0278-2626(16)30411-0 
10.1016/s0278-2626(17)30454-2 
10.1016/S0278-2626(18)30485-8 
10.1016/s0278-2626(20)30016-6 
10.1016/s0387-7604(16)30210-8 
10.1016/s0387-7604(17)30280-2 
10.1016/S0387-7604(18)30575-8 
10.1016/s0387-7604(19)30660-6 
10.1016/S0387-7604(20)30296-5 
10.1016/s0093-934x(16)30316-9 
10.1016/s0093-934x(17)30349-8 
10.1016/S0093-934X(18)30340-7 
10.1016/s0093-934x(19)30347-5 
10.1016/s0006-8993(18)30592-4 
10.1016/s0006-8993(19)30633-x 
10.1016/S0006-8993(20)30571-0 
10.1016/s0361-9230(17)30778-5 
10.1016/S0361-9230(18)30989-4 
10.1016/s0361-9230(19)30997-9 
10.1016/s0889-1591(16)30501-3 
10.1016/S0889-1591(18)30811-0 
10.1016/S0889-1591(19)31463-1 
10.1016/S0889-1591(20)32422-3 
10.1016/S0266-4356(16)30692-1 
10.1016/s0266-4356(17)30779-9 
10.1016/S0266-4356(18)30692-2 
10.1016/S0266-4356(19)30801-0 
10.1016/s0360-1323(16)30457-7 
10.1016/S0360-1323(18)30696-6 
10.1016/s0360-1323(19)30726-7 
10.1016/s0007-4497(17)30002-7 
10.1016/S0007-4497(18)30005-8 
10.1016/S0007-4497(19)30013-2 
10.1016/s0007-4497(20)30005-1 
10.1016/s0305-4179(16)30517-4 
10.1016/S0305-4179(18)30003-2 
10.1016/S0305-4179(18)31097-0 
10.1016/s0305-4179(20)30011-5 
10.1016/s0304-3835(16)30690-5 
10.1016/s0304-3835(17)30716-4 
10.1016/s0304-3835(18)30657-8 
10.1016/s0304-3835(19)30553-1 
10.1016/S0304-3835(20)30592-9 
10.1016/s0305-7372(16)30146-3 
10.1016/s0305-7372(17)30216-5 
10.1016/s0305-7372(18)30205-6 
10.1016/s0305-7372(19)30176-8 
10.1016/s1278-3218(17)30023-9 
10.1016/s1278-3218(18)30012-x 
10.1016/s1278-3218(19)30003-4 
10.1016/s1278-3218(20)30025-1 
10.1016/s0008-6215(16)30626-7 
10.1016/s0008-6215(17)30899-6 
10.1016/s0008-6215(18)30723-7 
10.1016/s0008-6215(20)30029-x 
10.1016/s1054-8807(16)30217-4 
10.1016/s1054-8807(17)30320-4 
10.1016/s1054-8807(18)30364-8 
10.1016/s1054-8807(19)30352-7 
10.1016/j.carrev.2017.12.017 
10.1016/s1566-7367(16)30394-6 
10.1016/S1566-7367(17)30426-0 
10.1016/S1566-7367(18)30552-1 
10.1016/s1566-7367(20)30301-0 
10.1016/s0920-5861(16)30639-3 
10.1016/s0920-5861(16)30658-7 
10.1016/S0920-5861(17)30690-9 
10.1016/S0920-5861(18)31597-9 
10.1016/s0920-5861(19)30567-x 
10.1016/S0920-5861(20)30705-7 
10.1016/s0341-8162(16)30407-6 
10.1016/s0341-8162(16)30426-x 
10.1016/s0341-8162(19)30468-0 
10.1002/cbin.10658 
10.1002/cbin.10848 
10.1002/cbin.11003 
10.1002/cbin.11166 
10.1016/s0143-4160(17)30016-7 
10.1016/s0143-4160(17)30224-5 
10.1016/s0143-4160(18)30225-2 
10.1016/s0143-4160(19)30216-7 
10.1016/s0008-8749(16)30151-4 
10.1016/S0008-8749(17)30229-0 
10.1016/S0008-8749(19)30045-0 
10.1016/s0008-8749(19)30559-3 
10.1016/s0898-6568(16)30281-9 
10.1016/s0898-6568(17)30292-9 
10.1016/s0898-6568(18)30293-6 
10.1016/s0898-6568(19)30272-4 
10.1016/S0898-6568(20)30331-4 
10.1016/s0958-9465(16)30773-9 
10.1016/s0958-9465(17)31035-1 
10.1016/S0958-9465(18)31229-0 
10.1016/s0958-9465(19)31312-5 
10.1016/S0958-9465(20)30383-8 
10.1016/s0008-8846(19)31558-3 
10.1016/S0008-8846(20)31578-7 
10.1016/s0960-0779(16)30365-4 
10.1016/s0255-2701(16)30700-0 
10.1016/S0255-2701(17)31287-4 
10.1016/S0255-2701(18)31544-7 
10.1016/s0255-2701(20)30046-5 
10.1016/s1385-8947(16)31464-4 
10.1016/S1385-8947(17)31764-3 
10.1016/s0009-2509(16)30592-9 
10.1016/S0009-2509(17)30670-X 
10.1016/S0009-2509(18)30720-6 
10.1016/s0009-2541(16)30667-2 
10.1016/s0009-2541(17)30687-3 
10.1016/S0009-2541(18)30570-9 
10.1016/s0009-2541(19)30548-0 
10.1016/s1871-5532(16)30103-7 
10.1016/s1871-5532(18)30005-7 
10.1016/S1871-5532(18)30094-X 
10.1021/hsv027i001_1348398 
10.1016/s0301-0104(17)30032-0 
10.1016/S0301-0104(18)30011-9 
10.1016/s0301-0104(18)31276-x 
10.1016/S0301-0104(20)31150-2 
10.1016/S0009-2614(18)30958-8 
10.1016/s0009-2614(19)30989-3 
10.1016/s0009-2797(16)30698-6 
10.1016/s0009-2797(17)31344-3 
10.1016/S0009-2797(18)31712-5 
10.1016/s0009-2797(20)30217-9 
