151243370	81917197	0.471773684
76047972	2777957152	0.418144017
94748504	166957645	0.4090195
38064020	2779464278	0.496620476
132789508	2781052500	0.442836523
242013932	166235249	0.5570696
56740461	144133560	0.4320241
208270379	11982227	0.614132047
113998959	135628077	0.485123217
23	71924100	0.4438386
18936224	2775981168	0.424542069
170361527	24119478	0.47504437
189438100	142796444	0.4183517
151243370	509550671	0.450240284
76047972	191897082	0.4444493
94748504	535899295	0.404462069
38064020	500558357	0.5813516
132789547	105339364	0.44882527
242013940	2992576476	0
56740461	2780884871	0.4791048
208270379	538168058	0.547018349
113998959	141071460	0.28668955
58	185544564	0.4362566
18936224	2778357063	0.4392016
170361527	127413603	0.3744147
189438100	3017828787	0
151243370	71924100	0.36009112
76047972	192562407	0.414692044
94748504	205649164	0.379959464
38064020	71924100	0.420355946
132789547	2780598303	0.5135232
242013940	3017506647	0
56740461	2993879009	0
208270379	176856949	0.6088731
113998959	3017436853	0
58	52234038	0.5267393
18936224	2909160649	0
170361527	106125477	0.5022017
189438100	8868529	0.400608
151243371	2993425827	0
76047972	162184086	0.467834681
94748507	3018606522	0
38064020	135691158	0.514383137
132789547	153692070	0.478453338
242013940	121332964	0.327790976
56740598	19165224	0.366877615
208270379	196351127	0.5444674
113998959	89279210	0.4098601
58	185592680	0.31135115
18936224	2780071746	0.6281074
170361527	136319028	0.4942434
189438100	2779854078	0.408706129
151243371	116915560	0.356909782
76047994	126155421	0.410892874
94748507	3020368422	0
38064020	126322002	0
132789547	133731056	0.431839734
242013940	115260700	0.467451423
56740598	2909449942	0.5779808
208270379	187736073	0.4229693
113998959	170700871	0.410304666
58	206191943	0.5498508
18936224	163716698	0.407837927
170361612	2780805685	0.5569467
189438100	2776416935	0.482756674
151243371	39432304	0.311232865
76047994	2992356466	0
94748507	2780725665	0.471342236
38064030	184551789	0.5145296
132789547	506615639	0.5078546
242013940	2994442956	0
56740598	95457728	0.368534863
208270379	138921699	0.458171
113999031	52119013	0.420104444
58	184779094	0.431575537
18936413	143998085	0.409781069
170361612	2993462476	0
189438126	179989095	0.605275631
151243474	16963264	0.583094656
76047994	2985527887	0
94748507	71924100	0.327519327
38064030	122527463	0.47596
132789547	2778289161	0.4786762
242013940	57879066	0.382858455
56740598	2779473830	0.4960746
208270379	17744445	0.445153
113999031	554144382	0.402515173
79	514011633	0.4863721
18936413	126322002	0
170361612	19417346	0.461862653
189438126	128166884	0.626947641
151243474	166724064	0.737059534
76047994	24493144	0.4472585
94748507	2781172350	0.485433817
38064030	177731217	0.489786446
132789547	201995342	0.4435756
242013940	75974155	0.596742153
56740603	182321512	0.717209637
208270379	118813454	0.572645545
113999053	2776385636	0.548524857
79	45355965	0.389150232
18936413	86803240	0.3806923
170361612	15744967	0.459114134
189438126	204587369	0.5035845
151243474	21632574	0.592504
76047994	147764199	0.4615921
94748507	2779812621	0.5372304
38064030	32848918	0.486587465
132789547	29829512	0.531095266
242013940	65244806	0.3666387
56740603	49774154	0.4503692
208270379	120302604	0.5905727
113999053	2777581072	0.494207025
79	202216756	0.524168968
18936413	121608353	0.693845749
170361612	187288502	0.5006034
189438126	165435473	0.464069575
151243474	2778820784	0.772696435
76047994	41008148	0.4236335
94748507	2779012872	0.537177563
38064030	191486275	0.445362717
132789547	206588197	0.436663181
242013940	93671265	0.517435133
56740603	162005631	0.707314849
208270379	451841	0.5663329
113999053	518460624	0.474292248
79	2779158651	0.435379654
18936483	133750413	0.5291247
170361612	3769349	0.5268804
189438126	2078106	0.506625354
151243474	22550185	0.6910763
76047994	65244806	0.4598574
94748507	141071460	0.4132385
38064030	121332964	0.408722371
132789547	136197465	0.431045681
242013980	199635899	0.517156541
56740603	521306242	0.7119886
208270428	3018614416	0
113999053	2780719066	0.501695752
79	205649164	0.384252876
18936483	137403100	0.454661578
170361612	3020298780	0
189438126	94375191	0.4467525
151243474	2522767166	0.466666937
76048035	2986889175	0
94748507	2780868646	0.493573427
38064030	6260449	0.4399988
132789547	127413603	0.369687229
242013980	136134403	0.616728663
56740603	13743948	0.704353869
208270428	2993977735	0
113999053	71924100	0.448217779
108	2776348924	0.574930668
18936483	17058734	0.5207376
170361612	3020528894	0
189438126	11413529	0.445701659
151243474	41008148	0.444727
76048035	36365805	0.457859457
94748507	2777910003	0.4248591
38064030	120665830	0.419432253
132789572	2777702071	0.5060484
242013980	114614502	0.395577
56740603	59241245	0.7025688
208270428	71924100	0.3162286
113999053	2780182762	0.517305255
108	142362112	0.450800121
18936483	27219730	0.5040305
170361630	174631178	0.431338936
189438126	33923547	0.389650166
151243474	137003198	0.6909579
76048035	192209626	0.4620007
94748521	29848774	0.495497525
38064030	121040770	0.483231246
132789572	2777401367	0.5118917
242013980	2910488547	0
56740603	41008148	0.431294441
208270428	153385146	0.431129515
113999053	84393581	0.498475343
108	2779513322	0.559783757
18936483	2776721811	0.5651233
170361630	2778691644	0.415209174
189438126	159254928	0.620770633
151243474	137982476	0.7025913
76048035	2982854487	0
94748521	2776535242	0.41366443
38064030	45792457	0.532345355
132789572	157021035	0.468062133
242013980	33923547	0.3633049
56740603	136764020	0.473926336
208270428	3018242313	0
113999053	187212893	0.4359822
108	2778164447	0.519060433
18936483	47768531	0.446035028
170361630	130367717	0.405060917
189438126	137627569	0.589530945
151243474	2777002027	0.697311938
76048035	127313418	0.342814684
94748521	2775927023	0.435800225
38064031	150903083	0.36137107
132789572	2781109383	0.484499633
242013994	85196483	0.509100258
56740603	130436687	0.741510451
208270428	143998085	0.349333525
113999053	2781276381	0.483169079
108	169081014	0.507161736
18936483	17744445	0.467561
170361630	159985019	0.3869195
189438126	158379750	0.461366475
151243480	2777322498	0.489263
76048035	120665830	0.420805931
94748521	4279774	0.427096933
38064031	2910226413	0.5408669
132789572	2909003921	0.5798592
242013994	14036430	0.4279879
56740603	79373723	0.707115
208270428	126322002	0
113999053	2780049985	0.481901556
108	2185349	0.48520413
18936483	138921699	0.4609189
170361630	2780061162	0.434801
189438128	147597530	0.425424248
151243480	4839761	0.4178818
76048048	46062151	0.473342329
94748521	2984286706	0
38064031	88199923	0.534238338
132789572	185592680	0.43218556
242013994	146587185	0.531470537
56740603	21959979	0.7293141
208270468	19417346	0.446558326
113999053	194828623	0.456702858
108	107038049	0.4532354
18936483	96758477	0.49173075
170361630	19474535	0.406975746
189438128	135889238	0.374617845
151243480	120665830	0.384451747
76048048	65024703	0.497540951
94748521	2985380958	0
38064031	183696295	0.399887174
132789572	28212737	0.476560146
242013994	2778458888	0.484283984
56740626	23123220	0.445910484
208270468	15744967	0.436030537
113999095	3020610715	0
108	540664810	0.5111687
18936483	45555294	0.446517885
170361630	127413603	0.277536124
189438128	185592680	0.42559883
151243480	2780064504	0.529882133
76048048	155647269	0.4721549
94748521	2987608495	0
38064031	513059894	0.4986673
132789572	119924469	0.5058197
242013994	153911025	0.4099904
56740626	136764020	0.46103844
208270468	122980154	0.472865582
113999095	2777228553	0.434918851
108	2780620123	0.518475354
18936483	2992264169	0
170361633	2780101441	0.498144776
189438128	2778626014	0.5070192
151243480	2778861254	0.425388
76048048	75473681	0.454374045
94748521	2780224610	0.432421833
38064031	127413603	0.3212315
132789572	178790620	0.4290832
242013994	64502627	0
56740626	71472368	0.4061916
208270468	2779284498	0.4681124
113999095	71924100	0.313193947
108	205783811	0.5014766
18936491	207001950	0.491381258
170361633	105702510	0.3409016
189438215	53361980	0.5068067
151243480	148869448	0.427677453
76048048	2777463227	0.474530578
94748521	41008148	0.431917459
38064075	511840579	0.554485
132789572	2777550763	0.523611546
242013994	91881484	0.393150836
56740626	41008148	0.412100881
208270468	540751848	0.5237481
113999095	2992236994	0
125	2983814194	0
18936491	29730261	0.475105524
170361633	2994207815	0
189438215	68115822	0.413944244
151243480	91881484	0.419143617
76048048	192604958	0.528990746
94748521	77088390	0.4488022
38064075	48513530	0.449274361
132789625	113603373	0.448338717
242013994	86803240	0.299038172
56740657	124952713	0.4315778
208270468	2779110517	0.487902373
113999095	3018075012	0
125	2776102669	0.6267014
18936491	2910325362	0.442179352
170361633	41008148	0.286343873
189438215	57879066	0.350448221
151243480	185592680	0.300900042
76048048	185592680	0.4233233
94748532	2992330187	0
38064075	78519656	0.3726386
132789625	145148216	0.528893
242014118	2778646171	0.6716846
56740657	2780310893	0.4813345
208270468	501001295	0.511106253
113999095	195244886	0.400163263
125	127413603	0.444961518
18936491	186836561	0.441048175
170361634	31858485	0.469868928
189438215	176289848	0.409595549
151243480	2909466429	0
76048048	148898269	0.44906804
94748532	49204034	0.438267559
38064075	548081761	0.3568487
132789625	35048267	0.598166943
242014118	2780631030	0.6257938
56740657	192562157	0.454670161
208270468	2777716012	0.5022623
113999112	2780229392	0.487260669
125	112118009	0.443204939
18936491	74187038	0.539631367
170361634	128541126	0.54527247
189438215	51321904	0.5314163
151243516	74916050	0.327421367
76048048	181819025	0.412447065
94748532	111368507	0.4338442
38064075	2778579903	0.420841634
132789625	2986192222	0
242014118	2778047499	0.5972872
56740657	2777805627	0.433003217
208270468	2778409124	0.4782416
113999112	2994451899	0
125	2777904410	0.5047888
18936491	185592680	0.309881
170361634	107053488	0.426239461
189438215	511840579	0.5504428
151243516	138885662	0.341030329
76048115	557418111	0.793438256
94748532	518008717	0.6395174
38064075	2777208044	0.549571037
132789625	546029482	0.5131226
242014118	160022790	0.538124144
56740657	1370556	0.451001078
208270468	51067260	0.483843982
113999112	2992331297	0
125	110354214	0.460459322
18936491	2910353275	0.4843914
170361634	147176958	0.419563323
189438215	78519656	0.348310083
151243516	126348684	0.2806108
76048115	93678727	0.7116974
94748532	127313418	0.395088524
38064075	147534773	0.459812015
132789625	121332964	0.4279214
242014118	2780940725	0.5307064
56740657	529099274	0.448975146
208270495	46344189	0.4410503
113999112	2777714996	0.466235876
125	2778348171	0.409062147
18936491	70721500	0.4023728
170361634	2778521920	0.44200474
189438215	185592680	0.277512074
151243525	71240020	0.442616433
76048115	50522688	0.4605522
94748532	143724316	0.429704159
38064075	127413603	0.254808158
132789625	188082385	0.547764
242014118	2780327212	0.5061946
56740657	2777377720	0.4880195
208270495	24890656	0.347837955
113999112	163716698	0.4190915
125	201995342	0.442354172
18936491	60644358	0.375096172
170361634	154504017	0.457387269
189438215	9526370	0.5228905
151243525	2780052186	0.5396887
76048115	144024400	0.447020322
94748533	517468935	0.475054771
38064075	2777551473	0.470470518
132789625	184779094	0.4571449
242014118	164705383	0.4411229
56740657	142362112	0.41118452
208270495	2777892068	0.5183236
113999112	2992614843	0.594683945
138	2777454769	0.4742499
18936491	2780035454	0.4634777
170361634	127413603	0.388062179
189438215	106169591	0.5689096
151243525	102931765	0.505515933
76048115	2984060964	0
94748533	145746218	0.625677943
38064103	24493144	0.358599246
132789698	202444582	0.458394021
242014118	2776835912	0.6027042
56740657	2779699991	0.4320111
208270495	199639397	0.328059673
113999112	105702510	0.393333316
138	2779043668	0.6184192
18936491	64903051	0.597657442
170361661	17744445	0.408787131
189438264	512968161	0.537677944
151243525	155647269	0.458928257
76048115	2988676352	0
94748533	70789860	0.5346938
38064103	2779509574	0.5121447
132789698	108710211	0.4861448
242014118	126322002	0
56740657	2776900844	0.44721368
208270495	179432629	0.405521065
113999112	3019162761	0
138	2776673659	0.5384966
18936504	75002045	0.503148139
170361661	3017612487	0
189438264	147120987	0.5464001
151243525	2992453875	0
76048115	45355965	0.45336625
94748533	2780226923	0.407727331
38064103	2992808660	0
132789698	148486804	0.451211065
242014118	2779376020	0.6709368
56740660	144133560	0.389355063
208270495	2779744641	0.401021957
113999112	71924100	0.295088738
138	178790620	0.449888051
18936504	197321923	0.461077541
170361661	2776398702	0.444750756
189438264	184779094	0.4535217
151243525	185592680	0.4173678
76048115	68346564	0.4551289
94748533	127413603	0.399601817
38064103	95457728	0.436934233
132789698	169699857	0.5798672
242014118	71924100	0.355734318
56740679	107826830	0.460368484
208270495	127413603	0.258747637
113999135	203014093	0.365084022
138	185592680	0.4161155
18936504	59822182	0.426196277
170361661	2780866504	0.445146322
189438264	2986192222	0
151243525	145148216	0.451533824
76048115	118518473	0.448104769
94748533	153349607	0.4322552
38064103	199539241	0.4233731
132789698	33923547	0.4162221
242014161	55587333	0.422093153
56740679	39432304	0.351214767
208270495	3020589008	0
113999135	2776914184	0.439133346
138	2778349630	0.5596212
18936504	2777551969	0.4998
170361661	199539241	0.3964505
189438264	546029482	0.527761
151243593	77741850	0.4923145
76048115	199509603	0.671493053
94748534	33923547	0.409139
38064149	41008148	0.4070372
132789698	54506234	0.6027116
242014161	2991824346	0
56740701	40700	0.425771177
208270495	2777750650	0.477462828
113999135	71924100	0.335190445
138	2777633056	0.5094279
18936504	144027150	0.4170905
170361667	11413529	0.409462035
189438264	89464430	0.488867521
151243593	107094494	0.514333963
76048115	86627976	0.7779359
94748534	122044880	0.5545702
38064149	2780907237	0.6565102
132789698	2778533034	0.468766034
242014161	19417346	0.3978924
56740701	147176958	0.403015882
208270498	549774020	0.4146347
113999204	127313418	0.427654117
138	3017439544	0
18936504	86803240	0.367070854
170361667	177860922	0.511038244
189438264	40937832	0.5411338
151243593	167955471	0.496543258
76048128	2994032071	0
94748534	202444582	0.375491261
38064149	136764020	0.429616064
132789698	32834561	0.556296766
242014161	127413603	0.422472268
56740701	144133560	0.421377957
208270498	4159476	0.45122385
113999204	114793014	0.407120973
138	2776371256	0.496324927
18936536	141261163	0.5384821
170361667	9260844	0.4607831
189438264	185592680	0.380655318
151243593	177803969	0.5032197
76048128	159985019	0.4142022
94748534	80469333	0.429354876
38064149	23123220	0.42402
132789698	15706264	0.5244166
242014401	2778751112	0.468502223
56740701	16051113	0.504004836
208270498	2775995803	0.429362237
113999204	2994089719	0
138	2779404209	0.443090051
18936536	2993382426	0
170361667	41008148	0.345961452
189438264	105066094	0.583969831
151243593	167677733	0.466690719
76048128	2984063839	0
94748564	137762411	0.5940518
38064149	107763842	0.559522748
132789698	3746008	0.588417232
242014401	4159476	0.3879163
56740701	76047896	0.3948245
208270498	3020545499	0
113999204	27258493	0.6054433
143	144024400	0.406989366
18936536	144133560	0.436389357
170361667	76155785	0.312091321
189438324	78519656	0.434387326
151243593	113775141	0.4596742
76048128	2778691644	0.41089496
94748564	71924100	0.352780342
38064201	192562407	0.3425588
132789733	21200559	0.442447156
242014401	31972630	0.411566168
56740708	78737354	0.4238858
208270498	41008148	0.347388238
113999252	188540687	0.663545966
143	2780904010	0.4896166
18936536	50522688	0.44946757
170361667	94835093	0.5199091
189438324	127413603	0.366688877
151243593	127413603	0.346453935
76048128	204530211	0.4120257
94748564	108516343	0.483698666
38064201	81288441	0.4533793
132789733	114563136	0.5833138
242014401	199639397	0.3978371
56740708	539667460	0.4515331
208270500	162754035	0.7065264
113999252	154775046	0.424069226
143	19417346	0.431026876
18936536	178300618	0
170361667	78548338	0.524624944
189438324	2780766582	0.4003734
151243593	45374587	0.460322946
76048128	192562407	0.429585665
94748564	141071460	0.405448139
38064201	156996364	0.360074222
132789733	12426560	0.4022559
242014401	154945302	0
56740708	2778035492	0.454301238
208270500	193669473	0.66101557
113999252	2775925831	0.4685857
143	2777855551	0.5067163
18936536	118518473	0.430122018
170361667	74211669	0.506313
189438324	2994011114	0
151243593	200601418	0.452980548
76048168	93377579	0.511663854
94748566	2779627488	0.592949331
38064201	2780848670	0.629342735
132789733	147176958	0.421590447
242014401	2776221269	0.45818913
56740708	33276779	0
208270500	195094911	0.459883958
113999252	152862876	0.487740874
147	159110408	0.455156058
18936536	2780049985	0.4895573
170361667	557945733	0.49122104
189438324	56200935	0.417649329
151243593	489000	0.4986739
76048168	79414745	0.4970909
94748566	126322002	0
38064201	120665830	0.388493121
132789733	79403827	0.4508441
242014401	115961682	0.375603348
56740708	2777617010	0.420935631
208270500	207505557	0.706774652
113999252	41008148	0.37250343
147	74909509	0.418472171
18936536	2776398702	0.4046538
170361667	129254140	0.482967228
189438343	72958200	0.458003521
151243593	24119478	0.468260676
76048168	166957645	0.3567191
94748566	2781208988	0.6452052
38064201	201289731	0.404612541
132789733	60229501	0.515303731
242014401	127413603	0.300013483
56740708	2992382374	0
208270500	11066294	0.6981871
113999252	41895202	0.406632036
147	163432668	0
18936536	121087249	0.501372457
170361667	46900642	0.471309334
189438343	39432304	0.3876156
151243629	134018914	0.415787846
76048168	86803240	0.308312863
94748566	2776079296	0.647616148
38064201	2780378348	0.40010497
132789733	167677733	0.463279963
242014401	205372313	0.499053925
56740711	121017731	0.527367055
208270500	179299601	0.7142508
113999266	71924100	0.3147854
147	160735492	0.551317155
18936547	2776799293	0.415069431
170361694	190892606	0.442194045
189438343	111368507	0.418153048
151243629	3017488187	0
76048220	1924353	0.572663546
94748566	134018914	0.426451445
38064203	2988168687	0
132789733	74925373	0
242014610	147168706	0.7016482
56740711	110875604	0.524107933
208270500	93453677	0.6546694
113999266	2775946041	0.7087774
147	47344431	0.5429914
18936547	79403827	0.44526118
170361694	2776256026	0.584337533
189438343	135114317	0.526220441
151243629	86803240	0.327076256
76048220	185544564	0.460007876
94748566	2776033226	0.5758645
38064203	2776330896	0.482030928
132789733	41008148	0.426144063
242014610	86582703	0.7259562
56740711	29143872	0.573833168
208270500	85345410	0.6610026
113999266	2908929049	0.743009269
147	61521584	0.478623748
18936547	24493144	0.411676824
170361694	126838900	0.4480864
189438343	175327387	0.483823985
151243629	14036430	0.4303643
76048220	172695262	0.529892147
94748566	185592680	0.356531262
38064203	142724271	0.423293442
132789733	58754882	0.4886463
242014610	177973122	0.726073265
56740711	4216890	0.5581212
208270500	41008148	0.452646226
113999266	57089818	0.5217255
147	2993641409	0
18936547	7374053	0.437802047
170361694	2775842073	0.5126181
189438343	142796444	0.4665525
151243629	126322002	0
76048220	121332964	0.426917851
94748566	673006	0.664481
38064203	71924100	0.381322265
132789733	2780009758	0.423552155
242014610	41008148	0.3803451
56740711	6422946	0.5035718
208270500	164102674	0.6677058
113999266	2910295374	0
147	71924100	0.380934238
18936547	41008148	0.4211628
170361694	2780379385	0.610389054
189438343	153018869	0.4967986
151243629	28328180	0.558229
76048220	181500209	0.49503994
94748566	87975464	0.660494745
38064225	518914266	0.465583116
132789737	2778656385	0.519325256
242014610	154945302	0.425433785
56740711	180456769	0.5401888
208270616	168563851	0.429178059
113999266	3018171916	0
166	120149898	0.457741737
18936547	2778751112	0.475794941
170361694	2778164965	0.549708664
189438343	83042747	0.506665349
151243631	70410870	0.43742615
76048220	159317903	0.4935229
94748566	170033053	0.614273369
38064225	41895202	0.4186665
132789737	2778058571	0.4629796
242014610	33766855	0.7748287
56740711	16051113	0.5062431
208270616	71924100	0.3883046
113999266	126322002	0
166	97137747	0.416444242
18936617	2780451532	0.4568889
170361694	71924100	0.3884104
189438343	2777179295	0.461344332
151243631	2909107853	0
76048220	205334942	0.4607979
94748566	519063684	0.57515496
38064225	95457728	0.390845031
132789737	2993211131	0
242014610	50644808	0.6220261
56740711	120936955	0.5057054
208270616	143998085	0.431179047
113999266	134018914	0.431128263
166	2780993040	0.5884147
18936617	95457728	0.3994563
170361694	3017622291	0
189438343	2779043415	0.4797361
151243631	15744967	0.43980968
76048220	52233224	0.463127941
94748602	105339364	0.4137531
38064225	2776750567	0.514097333
132789737	126322002	0
242014613	167284885	0.4920491
56740711	144133560	0.4623343
208270616	2780210213	0.5441451
113999302	71924100	0.365594566
166	205649164	0.398171753
18936617	516994506	0.51014787
170361713	121332964	0.331290483
189438355	41999313	0.449915051
151243631	525541732	0.5479961
76048220	191486275	0.5328379
94748602	34736171	0.428290635
38064233	4937899	0.420359582
132789737	2776250704	0.5705268
242014613	83948199	0.493068576
56740711	162853370	0.474183828
208270616	126322002	0
113999419	149635348	0.457642168
166	176585087	0.499464184
18936617	2778653666	0.480721742
170361713	57401468	0.5125138
189438355	147120987	0.5272757
151243656	2780319597	0.650236666
76048220	52234038	0.5443559
94748602	113200698	0.435491771
38064233	2779134260	0.402404964
132789737	134018914	0.398397982
242014613	161509811	0.503891
56740737	121332964	0.288022846
208270662	2780595226	0.5571407
113999419	41008148	0.41395095
190	56052488	0.4975502
18936617	55587333	0.4189984
170361713	8010536	0.3560892
189438355	200096950	0.5913209
151243656	15744967	0.404791743
76048229	98274493	0.344403654
94748602	3019697437	0
38064233	547646559	0.428665072
132789737	2778521920	0.356491059
242014613	167919410	0.4849742
56740737	3017701396	0
208270662	15744967	0.429741144
113999419	2775924081	0.4193561
190	42360764	0.437629759
18936643	2776922375	0
170361737	78597825	0.5001383
189438355	207114421	0.478804052
151243656	118552586	0.432108164
76048229	177713679	0.394394726
94748602	119839945	0.4638933
38064233	2908647359	0.5252385
132789737	71924100	0.376325846
242014613	150797776	0.496243626
56740737	144027150	0.334633738
208270662	3305159	0.52672
113999419	111919701	0.463260084
190	192562407	0.456164271
18936643	35124327	0.53273046
170361737	162853370	0.4127882
189438355	193016168	0.570209444
151243656	207886595	0.427746415
76048229	2780665704	0.5292811
94748602	127413603	0.3322976
38064233	16005928	0.396286458
132789737	24998067	0.42276004
242014613	127313418	0.3742824
56740793	2992331297	0
208270662	145420912	0.448398829
113999448	145236788	0.451487482
190	50515024	0.452349216
18936643	71924100	0.395085216
170361737	112698675	0.428758383
189438355	25442681	0.486477435
151243656	3018023364	0
76048229	71924100	0.383503258
94748602	111919701	0.450244039
38064233	2986629439	0
132789737	2778324911	0.5303342
242014613	17409809	0.413033634
56740793	89702864	0.491208434
208270662	2779321571	0.5193388
113999448	141121606	0.5219052
190	540031477	0.464627326
18936643	98274493	0.412426233
170361737	127413603	0.402269
189438355	144783951	0.577347636
151243656	3020810580	0
76048256	2776423180	0.473944455
94748602	113324615	0.47714
38064233	71924100	0.382540077
132789762	108119643	0.4050558
242014613	112764850	0.479815245
56740793	2994521346	0
208270662	2987136238	0
113999448	57868080	0.454725027
190	2779851234	0.570678353
18936643	3018481051	0
170361755	71924100	0.399572432
189438355	93877712	0.5011371
151243656	99476002	0.411396116
76048256	144024400	0.40249753
94748602	3018397939	0
38064284	204779464	0.7058939
132789762	159390177	0.4045518
242014613	42787717	0.4803304
56740793	131747538	0.499902576
208270662	36766811	0.566574931
113999448	2777780933	0.514230549
190	156572847	0.487973928
18936643	2780648746	0.463484734
170361755	142724271	0.3160426
189438355	55260650	0.476941735
151243656	2993628111	0
76048256	527412718	0.417065948
94748602	77088390	0.4372134
38064284	55493867	0.397953957
132789762	127313418	0.371319443
242014613	67236022	0.4701274
56740793	2992766908	0
208270692	52119013	0.377385259
113999448	162324750	0.422942966
190	195801359	0.460334182
18936643	67018056	0.445915252
170361755	3019829904	0
189438355	192562407	0.430726051
151243683	2779545769	0.507443
76048256	93063749	0.4321391
94748602	5655090	0.470636725
38064284	9262364	0.7260632
132789762	159750122	0.483183026
242014629	521977710	0.464017183
56740793	2985697011	0
208270692	142362112	0.3719494
113999448	132758656	0.4592692
190	135889238	0.458368421
18936643	40010229	0.57094866
170361755	2779403450	0.433982551
189438365	2781206393	0.669515848
151243683	54073932	0.478454322
76048256	164105321	0.503370762
94748611	181622380	0.4725877
38064284	2777499176	0.658609748
132789892	116915560	0.384943515
242014629	60056205	0.455111325
56740793	68000547	0.3975258
208270847	64729616	0.5198004
113999448	2778883600	0.569797635
190	2779870107	0.445388019
18936643	139265228	0.4658536
170361755	149923435	0.444933027
189438365	15744967	0.457295626
151243683	2778289161	0.47843346
76048256	15708023	0.428970069
94748611	50522688	0.459821522
38064284	185592680	0.42332682
132789892	2776557616	0.7151475
242014629	192562407	0.39103663
56740793	548081761	0.4335089
208270847	141913781	0.501727641
113999448	2780208285	0.435557157
193	2781291010	0.439227
18936643	2780035454	0.5416471
170361755	44048612	0.5984318
189438365	3020160724	0
151243683	503872463	0.497356951
76048256	2780110086	0.4060987
94748611	179691888	0.53486377
38064284	2776414723	0.5943516
132789892	548081761	0.36649397
242014629	2776496254	0.4952031
56740793	127413603	0.358465374
208270847	761482	0.439268
113999448	2781039887	0.40849638
193	95457728	0.4508007
18936721	166957645	0.355062
170361755	2910460808	0
189438365	81369262	0.6249437
151243683	2780451532	0.522095442
76048256	3018181566	0
94748611	121426985	0.5316653
38064307	132321396	0.626273632
132789892	2777208044	0.6367679
242014629	3020569941	0
56740868	29456083	0.344514936
208270847	144618667	0.408269137
113999448	94625758	0.470343143
193	74916050	0.452467233
18936721	205649164	0.34427762
170361755	107130276	0.472398728
189438365	558461103	0.5375123
151243683	2781178771	0.5457077
76048329	22423302	0.6144998
94748611	144133560	0.461249739
38064307	162324750	0.427122444
132789892	2779664454	0.5061607
242014629	159985019	0.416445374
56740868	71924100	0.261460364
208270847	33923547	0.332869977
113999504	196715460	0.48396498
193	94625758	0.475435525
18936726	2992325899	0
170361757	2777334864	0.6183614
189438365	41606952	0.567100346
151243683	41008148	0.461754262
76048329	179104552	0.431683868
94748611	10138342	0.4748624
38064307	149782125	0.4480189
132789892	2779985886	0.5477788
242014629	2777967664	0.553496361
56740999	15708023	0.4115867
208270847	186370098	0.426015079
113999504	182377489	0.461497664
193	554936623	0.43997404
18936726	95023266	0.423041463
170361757	89423630	0.38023293
189438365	145420912	0.463947654
151243683	136764020	0.4721411
76048329	50774322	0.6255403
94748611	84265765	0.499657243
38064307	178685544	0.417787
132789892	42020924	0.756123662
242014649	26873012	0.3806843
56740999	58640448	0.26763615
208270847	154945302	0
113999504	548081761	0.408372134
193	2779699991	0.451545328
18936726	201289731	0.416189164
170361757	71924100	0.327053159
189438365	2993462476	0
151243683	165120375	0.5044745
76048329	26456737	0.5320739
94748611	2777663346	0.715315044
38064307	136197465	0.4287058
132789892	96640522	0.582404137
242014649	192562407	0.390587032
56740999	142362112	0.3329011
208270847	31972630	0.409767628
113999504	187320778	0.39834258
193	532726627	0.470587283
18936726	91914117	0.5679933
